,doc_len,word_count,sent_count,avg_word_len,ck,cc,di,nn,dd,ai,ss,mn,bb,sci,ze,qu,se,sc,ci,ps,si,tch,ngue,st,gu,th,pn,ve,te,zz,au,lm,lf,ge,wh,tu,wr,ph,sh,mm,gh,dge,ft,tt,ed,ng,lk,ti,gue,rr,ch,ll,gn,ff,gg,pp,rh,ce,mb,kn,eer,ere,uy,ho,ear,ei,ar,oor,ure,eigh,ey,is,ae,ow,or,ew,ore,ur,uoy,air,ough,yr,ea,ayer,augh,aw,eau,aigh,igh,oy,oo,ue,are,ee,oa,et,y,er,eir,oew,oar,ie,eo,ui,ier,ou,ir,oi,ay,ye,oe,our,w,h,e,n, ,t,y,o,u,g,p,l,r,d,b,a,m,",",i,s,c,.,f,v,-,k,z,x,j,"""",!,?,',q,;,é,1,9,6,—,‘,8,:,0,(,),7,5,3,4,2,–,[,],%,°,/,ü,+,í,ñ,~,ö,ç,¼,½,á,µ,*,=,×,ß,$,õ,æ,·,±,<,…,œ,è,&,_,÷,£,à,ê,­,î,´,ë,ä,ú,’,“,”,wiki,article,book,details,kid,edu,simple,story,1_letter,2_letter,3_letter,4_letter,5_letter,6_letter,7_letter,8_letter,9_letter,10_letter,11_letter,12_letter
402,996,166,9,5.01,0,1,6,0,0,0,1,0,0,0,0,0,4,0,0,0,3,0,0,7,0,27,0,3,13,0,0,0,0,3,4,4,0,1,0,0,2,0,0,0,6,5,0,10,0,2,7,2,0,2,0,1,0,2,0,1,0,0,0,0,0,0,1,0,3,0,0,9,0,3,1,0,0,4,0,0,1,0,10,0,0,2,0,0,1,0,0,1,1,2,0,1,16,27,0,0,0,1,0,1,0,1,3,0,0,0,0,0,12,52,112,67,165,86,16,61,15,15,11,18,60,25,4,56,21,6,54,56,29,8,40,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,40,28,20,13,11,13,13,7,5,6,5
403,908,162,10,4.61,0,0,1,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,4,1,21,0,0,11,0,3,0,0,2,0,7,2,7,1,0,1,0,1,6,6,3,0,11,0,0,2,0,0,0,0,0,0,0,1,1,0,1,0,2,0,2,4,0,6,0,2,3,0,2,17,0,0,8,0,0,0,0,3,0,0,0,0,0,1,0,1,0,1,1,0,7,10,9,2,0,0,2,1,0,1,6,2,0,1,0,0,2,20,34,91,43,161,79,10,51,22,16,22,16,52,24,11,58,22,10,47,44,23,9,14,0,2,7,2,1,1,6,0,0,4,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,13,21,34,32,19,7,21,9,5,2,1,0
404,1078,173,6,5.24,2,2,5,0,0,0,3,0,0,1,1,0,6,1,1,0,4,0,0,6,0,6,0,3,2,0,0,5,0,11,4,2,0,3,0,0,9,0,1,0,18,7,0,8,0,0,5,2,0,0,0,0,0,4,0,0,0,0,0,1,1,1,3,0,1,0,0,2,0,2,21,0,1,1,0,0,0,0,2,0,0,0,0,0,9,0,0,0,1,9,0,1,13,16,0,0,0,4,1,0,0,1,1,0,3,1,0,0,7,36,119,39,172,42,13,62,12,28,25,31,62,38,7,75,43,8,68,62,53,5,21,7,13,4,1,4,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,7,3,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,33,19,27,29,37,14,3,9,5,0,1
405,955,168,20,4.69,2,0,5,2,0,2,0,0,0,1,0,0,8,2,2,0,3,0,0,5,0,31,0,2,10,0,1,0,0,1,3,1,5,0,0,0,0,0,1,0,8,6,0,11,0,0,2,7,0,0,0,5,0,0,0,0,0,0,0,2,0,1,5,0,0,0,2,13,0,1,10,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,4,1,3,1,13,5,1,0,0,5,4,0,0,2,2,0,4,0,0,0,14,46,82,38,167,93,13,61,7,9,26,24,37,33,6,71,17,0,66,61,31,19,9,2,0,6,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,24,29,36,27,15,16,5,2,1,4,2
406,1067,165,9,5.47,0,0,6,0,1,2,4,0,0,0,0,4,7,3,2,1,8,0,0,14,0,12,0,6,10,0,0,0,0,2,1,4,0,4,4,0,0,0,1,0,11,5,0,14,0,0,5,5,1,1,0,2,0,3,0,0,0,0,0,5,1,2,9,0,0,0,0,19,0,3,16,2,1,2,0,0,0,0,3,0,0,3,0,0,0,2,1,0,1,2,0,1,13,13,1,0,0,8,0,3,0,2,5,0,0,2,0,2,10,33,103,55,164,65,13,63,29,18,21,30,64,42,12,77,14,5,88,81,30,8,18,6,2,3,0,2,1,0,0,0,0,4,2,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,33,24,15,12,15,12,19,8,6,4,9
407,901,154,7,4.86,0,3,3,1,2,0,1,0,0,0,0,0,4,0,0,0,3,0,0,16,0,25,0,4,9,0,1,0,1,2,3,1,8,0,1,0,0,0,1,0,6,10,0,10,0,1,7,2,1,1,0,0,0,2,0,1,0,1,0,2,3,3,7,0,0,0,1,15,0,1,16,0,2,4,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,20,8,1,0,0,0,1,0,0,2,1,0,0,2,0,1,17,44,81,45,153,72,20,56,17,17,11,31,57,26,7,49,11,6,54,53,29,6,21,4,1,4,0,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,25,34,22,21,16,22,3,6,2,0,3
408,1194,196,12,5.1,0,0,7,0,0,2,0,0,0,0,0,0,3,0,5,0,0,0,0,27,0,29,0,5,3,0,0,0,0,0,7,8,1,1,0,0,2,0,1,2,11,8,1,2,0,0,4,6,0,2,0,2,0,1,2,1,0,3,0,7,1,0,11,0,1,0,2,20,1,1,20,1,0,4,0,0,2,0,2,0,0,0,0,0,0,0,3,1,0,2,0,3,23,14,0,0,0,9,7,0,0,5,0,0,0,0,0,1,15,59,106,65,195,97,23,76,24,14,36,44,63,44,13,78,17,9,66,77,25,11,12,9,1,8,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4,28,35,32,21,22,30,10,8,3,1,3
409,922,147,9,5.28,0,0,1,0,0,2,1,0,0,1,0,0,4,3,6,0,6,0,0,5,0,22,0,2,2,0,0,0,1,2,1,2,0,1,1,0,0,0,0,0,4,3,0,6,0,0,4,3,0,1,0,1,0,4,0,1,0,0,0,6,1,0,4,0,1,0,0,10,0,1,5,0,0,2,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,2,12,9,0,0,0,9,0,0,0,1,1,0,1,0,0,0,6,47,81,68,146,52,12,54,20,10,20,30,30,29,6,64,35,5,61,68,27,8,18,5,1,1,0,1,0,4,0,0,1,0,1,0,2,0,0,0,0,1,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,20,30,19,13,23,17,5,6,4,1,6
410,1102,186,10,4.93,0,1,7,0,0,1,1,0,0,0,0,1,2,2,1,1,2,0,1,4,1,20,0,0,5,0,0,0,0,4,5,4,0,1,0,4,1,0,0,5,1,9,2,6,1,0,8,4,0,4,0,1,0,2,0,0,0,1,0,3,0,0,3,0,0,0,0,12,0,1,17,0,0,2,0,0,0,0,7,0,0,1,0,0,1,0,3,6,2,7,0,5,20,16,0,0,0,1,3,1,0,7,1,0,5,0,0,2,24,37,91,55,185,85,20,80,27,14,28,44,50,28,10,58,24,16,67,71,31,9,24,2,0,12,0,1,1,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,37,30,28,15,29,17,14,6,1,2,3
411,1161,182,9,5.38,0,0,4,1,0,1,0,0,0,2,1,0,17,2,5,1,5,0,0,5,0,29,0,3,28,0,1,0,0,0,2,4,0,0,0,2,1,0,0,0,8,1,0,9,0,1,10,2,3,0,0,0,0,4,0,1,0,0,0,4,3,1,6,0,0,0,0,3,0,1,5,1,1,0,0,0,1,0,3,0,0,0,0,0,0,0,2,0,0,2,0,4,11,33,1,0,0,8,2,0,0,1,3,0,2,0,0,0,13,55,115,74,181,89,11,69,41,11,19,34,54,31,8,70,33,14,65,66,45,8,18,5,6,6,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,2,0,1,3,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,28,35,27,27,17,13,16,3,5,8,4
412,967,172,10,4.63,0,0,6,0,1,7,2,0,0,0,0,1,5,0,2,0,2,0,0,2,0,19,0,3,19,0,0,0,0,1,0,9,0,0,0,0,1,0,0,0,7,5,0,8,0,0,3,2,0,3,0,0,0,5,0,0,0,1,0,2,1,0,5,0,4,0,0,9,0,1,10,1,0,8,0,6,0,0,9,0,0,0,0,0,1,0,2,0,0,2,0,2,8,19,0,0,0,1,1,1,0,6,6,2,1,0,0,0,14,30,102,38,171,78,8,57,26,11,18,20,61,22,9,81,21,5,62,41,29,9,27,10,2,2,0,3,0,0,0,0,0,1,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,46,30,13,29,13,9,6,6,7,5,2
413,987,182,12,4.43,0,0,4,1,1,2,0,0,0,0,0,0,4,1,0,0,0,0,0,5,0,26,0,2,5,0,3,1,0,2,2,0,0,1,1,0,6,0,1,1,8,14,0,0,0,0,3,5,1,0,0,0,0,10,0,0,0,0,1,1,2,2,11,0,0,0,0,4,0,1,3,1,1,1,0,0,4,0,4,0,0,1,0,0,2,0,0,0,0,2,0,1,8,3,1,0,0,6,2,0,0,11,1,0,0,2,0,0,24,47,93,65,181,76,8,53,19,26,8,37,46,33,12,69,11,2,51,34,24,11,25,6,0,3,0,0,0,0,0,0,1,0,0,0,7,0,1,0,0,1,0,1,0,0,2,1,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,32,45,26,18,23,22,6,5,0,0,1
414,1127,194,14,4.81,3,0,0,0,0,0,4,0,0,0,0,3,6,0,10,0,1,1,0,4,0,26,0,4,9,0,1,0,0,3,6,4,0,0,1,0,1,0,0,1,7,3,0,2,0,0,5,5,0,0,0,0,0,6,0,0,0,1,0,0,0,1,1,0,1,0,0,15,0,3,10,1,1,6,0,0,0,0,4,0,0,0,0,0,1,0,1,2,0,2,1,3,28,16,1,0,0,0,0,2,0,1,3,2,3,0,6,1,21,49,129,48,193,89,28,57,26,13,11,43,62,35,15,60,24,5,66,62,45,13,12,6,0,8,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,36,35,45,21,15,10,8,4,0,6,8
415,875,150,15,4.84,0,0,3,1,0,0,1,0,0,1,0,0,5,1,1,0,2,0,0,7,0,20,0,3,4,0,1,0,0,13,3,0,0,0,0,0,0,0,1,0,4,1,0,4,0,0,4,6,0,0,0,0,0,3,2,1,0,1,0,0,2,0,4,0,2,0,0,11,0,3,7,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,1,16,11,0,0,0,1,0,0,0,1,3,0,0,0,0,0,11,42,98,45,149,60,16,53,21,17,15,35,46,22,9,43,31,4,45,51,23,14,12,3,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,29,23,20,22,10,5,27,6,2,0,0
416,892,147,10,5.07,1,0,2,0,0,2,1,0,0,0,0,0,5,0,1,0,2,0,0,2,0,12,0,1,18,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,6,8,0,3,0,0,4,3,0,0,0,1,0,4,0,1,0,3,0,4,0,1,4,0,0,0,0,10,0,4,10,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,3,0,0,1,20,23,0,0,0,3,0,0,0,1,1,1,0,0,0,1,12,32,92,57,146,70,20,48,11,11,24,31,47,21,5,46,18,12,62,49,24,9,14,3,0,16,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,33,14,20,7,17,6,12,17,6,2,1
417,1039,180,9,4.78,0,2,5,0,0,4,1,0,0,0,2,1,6,0,1,0,1,0,0,2,0,17,0,10,6,0,0,0,0,2,5,0,0,0,2,0,1,0,0,0,10,7,1,9,0,0,2,3,0,2,0,0,0,9,0,0,0,2,0,5,1,2,6,0,2,0,0,3,0,2,10,0,2,7,0,0,1,0,4,0,0,0,0,0,0,0,0,1,3,2,1,2,7,13,0,0,0,0,1,0,0,9,3,2,2,0,0,5,20,35,109,47,179,73,7,72,25,13,20,35,55,37,7,65,22,6,54,57,35,8,14,20,3,6,3,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,1,1,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,35,33,39,24,14,11,7,9,5,3,1
418,1244,175,8,6.11,1,0,8,1,2,3,1,0,0,1,0,1,1,1,5,0,4,0,0,5,0,25,0,8,11,0,1,0,1,5,0,2,0,1,1,2,1,0,0,3,4,7,0,13,0,5,5,7,0,0,0,0,2,7,0,0,0,1,0,1,5,0,18,0,3,0,0,6,0,1,16,0,3,6,0,0,0,0,11,0,0,0,0,0,1,0,0,1,0,0,0,1,21,22,0,0,0,5,0,1,0,2,2,0,1,2,0,0,6,40,125,61,174,96,21,61,20,17,23,46,92,45,24,100,23,7,91,39,60,7,21,17,5,3,0,0,0,4,0,0,0,1,0,0,2,0,1,0,0,0,0,2,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,29,34,21,11,16,15,10,9,7,14,12
419,1087,181,9,5.01,1,1,7,0,0,1,3,0,0,0,0,0,9,0,2,0,2,4,0,1,2,24,0,0,13,0,2,0,0,1,2,8,0,0,2,0,0,0,2,0,9,10,0,9,0,0,8,2,0,0,10,1,0,3,0,0,0,0,0,3,0,1,7,0,4,0,0,6,0,3,16,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,3,8,12,0,0,0,1,0,1,0,5,5,0,2,0,0,0,7,44,110,57,180,96,8,61,39,35,15,33,62,29,23,69,13,7,68,58,40,8,16,4,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,36,37,26,15,8,18,16,12,5,4,2
420,1253,192,8,5.53,0,0,1,1,0,4,2,0,0,0,0,0,6,0,1,0,4,0,0,20,0,31,0,7,11,0,0,1,0,2,0,4,0,0,1,0,1,0,0,0,7,7,0,20,0,0,4,1,0,1,0,0,0,5,0,0,0,2,0,3,0,0,4,0,0,0,0,7,0,3,8,2,0,4,0,0,1,0,5,0,0,0,0,0,0,1,1,2,0,1,0,4,14,12,0,0,0,2,0,0,0,3,3,2,2,0,0,0,14,42,110,88,191,115,14,88,37,18,24,37,62,38,9,73,34,7,92,60,29,7,25,15,0,1,0,3,2,0,0,0,0,0,2,0,4,1,1,0,0,2,0,4,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,26,40,26,23,11,16,13,5,23,2,6
421,965,160,14,5.04,2,0,1,0,0,2,1,0,0,2,0,0,5,2,4,0,0,0,0,7,0,19,0,2,7,0,0,0,0,1,2,1,0,0,0,0,0,0,2,0,7,5,0,14,0,1,4,2,0,1,0,0,0,2,0,1,0,3,0,1,1,0,3,0,0,0,0,4,0,1,23,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,3,0,2,8,9,0,0,0,3,3,1,0,4,1,0,3,0,0,0,14,28,80,73,159,83,8,68,16,9,16,16,40,27,11,77,33,10,59,44,25,13,26,2,0,4,0,2,0,12,0,0,0,0,0,0,2,2,0,0,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,21,32,34,23,6,12,5,6,3,12,0
422,1209,175,9,5.91,0,2,6,1,0,3,2,0,0,0,0,1,5,0,3,4,6,0,0,2,0,26,0,10,7,0,2,0,0,2,2,2,0,4,3,0,2,0,0,0,7,4,0,13,0,2,5,2,1,1,0,0,0,7,1,1,0,1,0,3,0,3,4,0,2,0,2,6,0,2,17,0,0,5,0,0,1,0,6,0,0,0,0,0,1,1,0,1,2,6,0,2,20,12,2,0,0,8,1,1,0,8,3,0,3,0,0,0,8,44,131,63,174,100,20,78,21,16,29,48,69,31,11,82,26,10,77,62,53,8,19,13,0,2,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,27,27,23,19,14,18,18,11,6,3,10
423,1253,180,10,5.97,0,0,1,0,0,1,3,0,0,0,0,2,7,0,2,0,9,0,0,12,0,18,0,4,24,0,1,0,0,1,1,0,1,1,3,4,2,0,1,1,10,11,0,21,0,0,8,6,0,0,0,3,0,2,0,0,0,1,0,3,1,1,8,0,0,0,0,10,0,0,18,2,2,0,0,0,1,0,3,0,0,0,0,0,1,0,0,1,3,2,0,5,17,18,1,0,0,5,0,1,0,3,2,0,0,1,1,0,8,40,107,87,179,101,17,88,26,24,26,38,59,30,11,79,45,13,99,72,36,9,20,8,2,3,0,1,1,2,0,0,0,2,1,0,1,1,0,0,0,1,1,3,4,4,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,36,24,13,11,14,13,16,9,16,12,8
424,938,153,9,5.14,1,1,2,0,0,2,0,0,0,0,2,1,7,1,1,0,1,0,0,14,0,11,0,8,8,0,0,1,0,2,4,1,0,0,2,1,1,0,1,0,13,5,0,3,0,1,2,2,0,3,0,0,0,4,0,0,0,0,0,4,1,0,1,0,0,0,1,6,0,4,6,3,0,3,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,3,2,4,17,9,0,0,0,3,4,0,0,0,3,1,9,2,0,0,19,24,92,52,152,62,17,48,17,9,23,36,44,42,8,69,12,10,59,53,22,8,18,16,3,3,3,3,1,2,0,0,0,1,0,0,2,2,1,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,24,25,23,21,25,11,7,9,5,1,1
425,927,141,6,5.58,0,0,3,1,0,0,1,0,0,0,0,0,4,1,0,0,5,0,0,5,0,16,0,5,19,0,0,0,0,0,2,12,0,1,2,1,4,0,0,0,6,2,0,10,0,0,1,9,4,0,0,0,0,5,1,0,0,0,0,0,0,0,4,0,1,0,0,6,0,1,7,0,0,5,0,0,0,2,2,0,0,3,0,0,4,0,0,0,2,1,0,1,16,12,0,0,0,3,0,0,0,0,1,0,0,0,0,0,11,27,91,52,140,90,16,49,20,13,27,44,53,25,8,52,12,14,56,51,31,5,10,6,0,2,0,0,2,0,0,0,0,0,0,0,4,1,1,0,0,0,0,2,4,4,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,25,30,16,9,9,15,11,7,6,3,9
426,1034,154,10,5.72,3,1,0,2,2,0,8,0,0,0,0,0,6,0,1,1,6,0,0,8,0,26,0,5,13,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,6,6,0,11,0,1,0,2,0,0,0,0,0,6,0,0,0,2,0,3,0,1,2,0,1,0,0,9,0,0,11,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,13,5,19,0,0,0,2,0,2,0,4,1,0,1,0,0,2,4,33,100,71,153,100,5,80,15,11,28,28,65,28,10,51,13,5,75,65,34,9,15,9,1,7,0,0,1,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,4,4,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,26,32,18,9,6,16,23,6,6,6,6
427,1150,166,15,5.93,2,0,8,1,0,6,5,0,0,0,0,0,3,0,0,0,5,0,0,14,0,21,0,4,13,0,0,0,0,4,1,1,0,1,2,1,0,0,1,0,6,4,0,17,0,0,2,5,2,4,0,0,0,3,0,1,0,2,0,1,1,0,25,0,3,0,2,5,0,1,6,0,1,3,0,0,0,0,2,0,0,0,0,0,0,1,0,0,7,1,0,8,17,15,0,0,0,0,1,0,0,4,0,1,0,1,0,0,8,28,108,63,165,83,17,57,25,19,22,42,79,34,12,83,30,13,65,70,27,14,25,5,4,4,1,2,1,6,0,0,1,0,0,0,6,5,0,0,0,0,1,9,5,5,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,20,26,33,16,15,9,12,18,7,3,6
428,876,142,12,5.18,0,0,0,1,0,3,5,0,0,0,0,2,9,0,2,1,0,0,0,8,0,31,0,4,6,0,0,0,0,0,2,0,0,0,4,2,0,0,0,4,12,4,0,7,0,2,2,6,0,1,0,2,0,2,0,0,0,4,0,1,0,2,6,0,0,0,1,8,0,1,8,0,0,0,0,0,0,0,2,0,0,6,0,0,0,1,1,1,0,5,0,4,7,13,2,0,0,3,0,0,0,4,2,0,0,1,1,0,15,43,95,42,141,86,7,67,12,6,15,38,40,22,16,56,14,2,40,57,32,11,9,4,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,19,31,23,13,19,12,8,4,5,3,4
429,1160,176,7,5.6,0,2,3,0,0,3,1,0,0,0,0,0,10,1,0,1,5,0,0,6,0,27,0,13,10,0,0,0,0,0,4,0,0,0,0,1,2,0,0,0,6,4,0,24,0,0,3,2,0,0,0,1,0,5,0,0,0,1,0,3,0,4,0,0,0,0,2,8,0,3,16,1,2,3,0,0,1,0,4,0,0,0,0,0,1,3,1,0,0,4,0,3,18,14,3,0,0,5,0,0,0,2,3,0,1,4,0,0,15,42,109,77,175,104,18,76,14,12,19,31,59,23,14,93,24,10,99,57,30,6,18,21,1,4,4,0,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,30,31,25,18,11,11,10,7,13,8,9
430,917,170,8,4.4,0,0,2,0,0,3,0,0,0,0,0,1,3,0,0,0,9,0,0,3,0,9,0,5,3,0,1,0,0,4,2,0,0,2,0,0,0,0,0,1,3,3,0,10,0,0,11,0,0,0,0,0,0,0,2,3,0,0,0,0,0,2,9,0,0,0,2,7,0,3,11,0,2,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,4,1,0,3,9,5,1,0,0,0,0,0,0,1,3,0,0,0,0,0,6,26,72,65,169,59,9,76,12,12,11,27,41,11,6,82,26,12,66,50,43,7,13,7,0,3,2,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,38,32,22,19,13,10,14,6,5,0,0
